allegation_id,officer_id,rank,salary,date,beat
14848,59,Detective,74946,2001-08-23T00:00:00.000+0000,138
999,59,Detective,74946,2000-02-04T00:00:00.000+0000,152
526,59,Detective,74946,2000-01-26T00:00:00.000+0000,null
175824,59,Detective,74946,2000-02-04T00:00:00.000+0000,null
175489,59,Detective,74946,2000-01-26T00:00:00.000+0000,null
163652,59,Detective,74946,1998-01-01T00:00:00.000+0000,null
157339,59,Detective,74946,1997-02-13T00:00:00.000+0000,null
155956,59,Detective,74946,1996-06-21T00:00:00.000+0000,null
149801,59,Detective,74946,1996-02-07T00:00:00.000+0000,null
108092,60,Detective,74946,2016-01-31T00:00:00.000+0000,133
106529,60,Detective,74946,2015-09-02T00:00:00.000+0000,144
95774,60,Detective,74946,2012-03-08T00:00:00.000+0000,145
95313,60,Detective,74946,2012-11-28T00:00:00.000+0000,143
93325,60,Detective,74946,2012-07-13T00:00:00.000+0000,147
92838,60,Detective,74946,2012-06-10T00:00:00.000+0000,151
87234,60,Detective,74946,2011-04-16T00:00:00.000+0000,147
86437,60,Detective,74946,2011-03-27T00:00:00.000+0000,154
83765,60,Detective,74946,2010-09-09T00:00:00.000+0000,151
79570,60,Detective,74946,2009-11-28T00:00:00.000+0000,145
68391,60,Detective,74946,2008-05-16T00:00:00.000+0000,151
65070,60,Detective,74946,2007-11-25T00:00:00.000+0000,144
64124,60,Detective,74946,2007-10-13T00:00:00.000+0000,146
62965,60,Detective,74946,2007-07-27T00:00:00.000+0000,159
59922,60,Detective,74946,2007-03-25T00:00:00.000+0000,144
57763,60,Detective,74946,2006-08-29T00:00:00.000+0000,147
50799,60,Detective,74946,2005-12-12T00:00:00.000+0000,147
48594,60,Detective,74946,2005-08-21T00:00:00.000+0000,158
47702,60,Detective,74946,2005-07-14T00:00:00.000+0000,147
44564,60,Detective,74946,2005-02-22T00:00:00.000+0000,84
40165,60,Detective,74946,2004-07-18T00:00:00.000+0000,151
36850,60,Detective,74946,2004-02-23T00:00:00.000+0000,145
35465,60,Detective,74946,2003-12-22T00:00:00.000+0000,203
31615,60,Detective,74946,2003-07-10T00:00:00.000+0000,155
81447,61,Sergeant,99444,2010-04-26T00:00:00.000+0000,146
51394,61,Sergeant,99444,2005-05-17T00:00:00.000+0000,159
29482,61,Sergeant,99444,2003-04-02T00:00:00.000+0000,158
20508,61,Sergeant,99444,2002-04-16T00:00:00.000+0000,153
11751,61,Sergeant,99444,2001-05-01T00:00:00.000+0000,152
8251,61,Sergeant,99444,2000-10-01T00:00:00.000+0000,151
871,61,Sergeant,99444,2000-02-12T00:00:00.000+0000,152
175737,61,Sergeant,99444,2000-02-12T00:00:00.000+0000,null
87508,62,Police Officer,71700,2011-06-10T00:00:00.000+0000,216
87319,62,Police Officer,71700,2011-05-19T00:00:00.000+0000,228
86781,62,Police Officer,71700,2011-04-19T00:00:00.000+0000,235
96364,64,Field Training Officer,71700,2013-03-18T00:00:00.000+0000,2
63850,64,Field Training Officer,71700,2007-09-30T00:00:00.000+0000,219
61932,64,Field Training Officer,71700,2007-07-03T00:00:00.000+0000,202
54410,64,Field Training Officer,71700,2006-06-07T00:00:00.000+0000,228
47161,64,Field Training Officer,71700,2005-06-22T00:00:00.000+0000,132
105478,65,Field Training Officer,74628,2015-04-22T00:00:00.000+0000,39
93920,65,Field Training Officer,74628,2012-08-10T00:00:00.000+0000,48
90788,65,Field Training Officer,74628,2012-01-06T00:00:00.000+0000,9
90592,65,Field Training Officer,74628,2011-05-07T00:00:00.000+0000,46
85761,65,Field Training Officer,74628,2011-02-07T00:00:00.000+0000,8
69093,65,Field Training Officer,74628,2008-02-21T00:00:00.000+0000,null
68069,65,Field Training Officer,74628,2008-05-01T00:00:00.000+0000,null
67565,65,Field Training Officer,74628,2008-04-05T00:00:00.000+0000,null
64789,65,Field Training Officer,74628,2007-03-12T00:00:00.000+0000,null
59680,65,Field Training Officer,74628,2007-03-12T00:00:00.000+0000,null
58756,65,Field Training Officer,74628,2007-01-13T00:00:00.000+0000,null
31834,65,Field Training Officer,74628,2003-07-19T00:00:00.000+0000,162
24554,65,Field Training Officer,74628,2002-09-05T00:00:00.000+0000,2
22988,65,Field Training Officer,74628,2002-07-12T00:00:00.000+0000,78
22523,65,Field Training Officer,74628,2002-06-23T00:00:00.000+0000,79
21111,65,Field Training Officer,74628,2002-05-08T00:00:00.000+0000,126
15827,65,Field Training Officer,74628,2001-09-28T00:00:00.000+0000,91
15563,65,Field Training Officer,74628,2001-09-18T00:00:00.000+0000,68
11851,65,Field Training Officer,74628,2001-05-05T00:00:00.000+0000,67
6404,65,Field Training Officer,74628,2000-07-16T00:00:00.000+0000,236
3785,65,Field Training Officer,74628,2000-06-11T00:00:00.000+0000,78
3434,65,Field Training Officer,74628,2000-05-01T00:00:00.000+0000,93
534,65,Field Training Officer,74628,2000-01-25T00:00:00.000+0000,67
517,65,Field Training Officer,74628,2000-01-25T00:00:00.000+0000,67
179292,65,Field Training Officer,74628,2000-07-16T00:00:00.000+0000,null
177668,65,Field Training Officer,74628,2000-06-11T00:00:00.000+0000,null
175497,65,Field Training Officer,74628,2000-01-25T00:00:00.000+0000,null
175485,65,Field Training Officer,74628,2000-01-25T00:00:00.000+0000,null
174760,65,Field Training Officer,74628,1999-12-06T00:00:00.000+0000,null
169165,65,Field Training Officer,74628,1998-12-17T00:00:00.000+0000,null
162493,65,Field Training Officer,74628,1997-11-09T00:00:00.000+0000,null
164341,66,Field Training Officer,90432,1998-03-05T00:00:00.000+0000,null
149609,66,Field Training Officer,90432,1996-01-29T00:00:00.000+0000,null
133050,66,Field Training Officer,90432,1993-07-29T00:00:00.000+0000,null
120634,66,Field Training Officer,90432,1991-07-31T00:00:00.000+0000,null
117833,66,Field Training Officer,90432,1991-02-07T00:00:00.000+0000,null
117690,66,Field Training Officer,90432,1991-02-25T00:00:00.000+0000,null
116832,66,Field Training Officer,90432,1991-01-04T00:00:00.000+0000,null
114884,66,Field Training Officer,90432,1989-12-26T00:00:00.000+0000,null
112486,66,Field Training Officer,90432,1988-03-26T00:00:00.000+0000,null
103307,67,Police Officer,72726,2014-10-09T00:00:00.000+0000,38
102437,67,Police Officer,72726,2014-08-03T00:00:00.000+0000,28
99985,67,Police Officer,72726,2014-01-04T00:00:00.000+0000,34
95304,67,Police Officer,72726,2012-12-09T00:00:00.000+0000,37
89337,67,Police Officer,72726,2011-10-11T00:00:00.000+0000,34
87830,67,Police Officer,72726,2011-07-04T00:00:00.000+0000,34
81371,67,Police Officer,72726,2010-04-22T00:00:00.000+0000,28
75276,67,Police Officer,72726,2009-04-18T00:00:00.000+0000,32
74082,67,Police Officer,72726,2009-02-16T00:00:00.000+0000,30
71230,67,Police Officer,72726,2008-10-05T00:00:00.000+0000,34
71220,67,Police Officer,72726,2008-10-06T00:00:00.000+0000,32
65380,67,Police Officer,72726,2007-03-15T00:00:00.000+0000,32
39182,67,Police Officer,72726,2004-06-03T00:00:00.000+0000,38
29181,67,Police Officer,72726,2003-03-17T00:00:00.000+0000,160
20917,67,Police Officer,72726,2002-03-31T00:00:00.000+0000,26
13115,67,Police Officer,72726,2001-05-14T00:00:00.000+0000,204
166798,67,Police Officer,72726,1998-07-26T00:00:00.000+0000,null
163105,67,Police Officer,72726,1997-12-08T00:00:00.000+0000,null
158932,67,Police Officer,72726,1997-05-10T00:00:00.000+0000,null
99477,69,Detective,67884,2013-11-11T00:00:00.000+0000,196
88122,69,Detective,67884,2011-07-21T00:00:00.000+0000,139
71888,69,Detective,67884,2008-11-08T00:00:00.000+0000,71
70020,69,Detective,67884,2008-08-07T00:00:00.000+0000,null
69849,69,Detective,67884,2008-07-30T00:00:00.000+0000,null
65002,69,Detective,67884,2007-11-27T00:00:00.000+0000,71
59541,69,Detective,67884,2007-03-05T00:00:00.000+0000,139
3657,69,Detective,67884,2000-06-02T00:00:00.000+0000,115
177587,69,Detective,67884,2000-06-02T00:00:00.000+0000,null
173399,69,Detective,67884,1999-09-07T00:00:00.000+0000,null
171565,69,Detective,67884,1999-05-23T00:00:00.000+0000,null
160073,69,Detective,67884,1997-07-04T00:00:00.000+0000,null
154438,69,Detective,67884,1996-09-02T00:00:00.000+0000,null
44183,70,Sergeant,90348,2005-02-01T00:00:00.000+0000,51
174575,70,Sergeant,90348,1999-11-23T00:00:00.000+0000,null
138174,70,Sergeant,90348,1994-06-04T00:00:00.000+0000,null
137431,70,Sergeant,90348,1994-04-25T00:00:00.000+0000,null
129139,70,Sergeant,90348,1992-12-28T00:00:00.000+0000,null
127335,70,Sergeant,90348,1992-09-23T00:00:00.000+0000,null
126894,70,Sergeant,90348,1992-09-01T00:00:00.000+0000,null
120386,70,Sergeant,90348,1991-07-22T00:00:00.000+0000,null
134239,71,Sergeant,105864,1993-09-24T00:00:00.000+0000,null
110203,72,Sergeant,99756,2017-04-10T00:00:00.000+0000,14
98310,75,Sergeant,98184,2013-08-02T00:00:00.000+0000,57
98001,75,Sergeant,98184,2013-07-11T00:00:00.000+0000,52
97612,75,Sergeant,98184,2013-06-11T00:00:00.000+0000,52
87487,75,Sergeant,98184,2011-04-02T00:00:00.000+0000,23
69257,75,Sergeant,98184,2008-06-17T00:00:00.000+0000,66
72755,75,Sergeant,98184,2006-12-16T00:00:00.000+0000,65
61070,75,Sergeant,98184,2007-05-20T00:00:00.000+0000,128
60570,75,Sergeant,98184,2007-04-26T00:00:00.000+0000,87
59445,75,Sergeant,98184,2007-02-04T00:00:00.000+0000,133
56322,75,Sergeant,98184,2006-09-09T00:00:00.000+0000,133
54338,75,Sergeant,98184,2006-05-29T00:00:00.000+0000,77
54223,75,Sergeant,98184,2006-05-29T00:00:00.000+0000,77
52995,75,Sergeant,98184,2006-03-26T00:00:00.000+0000,81
45627,75,Sergeant,98184,2005-04-18T00:00:00.000+0000,132
44272,75,Sergeant,98184,2005-01-27T00:00:00.000+0000,132
41063,75,Sergeant,98184,2004-08-28T00:00:00.000+0000,132
32919,75,Sergeant,98184,2003-09-05T00:00:00.000+0000,147
27849,75,Sergeant,98184,2003-01-04T00:00:00.000+0000,132
26111,75,Sergeant,98184,2002-10-31T00:00:00.000+0000,87
17319,75,Sergeant,98184,2001-11-21T00:00:00.000+0000,87
16609,75,Sergeant,98184,2001-10-31T00:00:00.000+0000,null
8725,75,Sergeant,98184,2000-12-21T00:00:00.000+0000,84
7041,75,Sergeant,98184,2000-10-08T00:00:00.000+0000,140
5691,75,Sergeant,98184,2000-08-04T00:00:00.000+0000,101
180591,75,Sergeant,98184,2000-12-21T00:00:00.000+0000,null
179664,75,Sergeant,98184,2000-10-08T00:00:00.000+0000,null
178864,75,Sergeant,98184,2000-08-04T00:00:00.000+0000,null
158538,76,Sergeant,87534,1997-04-18T00:00:00.000+0000,null
158343,76,Sergeant,87534,1997-04-08T00:00:00.000+0000,null
137192,76,Sergeant,87534,1994-04-13T00:00:00.000+0000,null
122124,76,Sergeant,87534,1991-10-09T00:00:00.000+0000,null
79837,77,Sergeant,82152,2010-01-12T00:00:00.000+0000,null
73124,77,Sergeant,82152,2008-04-25T00:00:00.000+0000,157
42781,77,Sergeant,82152,2004-11-17T00:00:00.000+0000,113
2401,77,Sergeant,82152,2000-04-09T00:00:00.000+0000,103
176773,77,Sergeant,82152,2000-04-09T00:00:00.000+0000,null
13810,78,Sergeant,70488,2001-07-16T00:00:00.000+0000,253
990,78,Sergeant,70488,2000-02-04T00:00:00.000+0000,235
175821,78,Sergeant,70488,2000-02-04T00:00:00.000+0000,null
168540,78,Sergeant,70488,1998-10-31T00:00:00.000+0000,null
163706,78,Sergeant,70488,1998-01-28T00:00:00.000+0000,null
163550,78,Sergeant,70488,1998-01-19T00:00:00.000+0000,null
153058,78,Sergeant,70488,1996-07-20T00:00:00.000+0000,null
122068,78,Sergeant,70488,1991-10-07T00:00:00.000+0000,null
161936,79,Sergeant,101442,1997-03-13T00:00:00.000+0000,null
160895,79,Sergeant,101442,1997-08-06T00:00:00.000+0000,null
130994,79,Sergeant,101442,1993-03-23T00:00:00.000+0000,null
117607,79,Sergeant,101442,1991-02-20T00:00:00.000+0000,null
97385,80,Sergeant,70488,2013-05-23T00:00:00.000+0000,228
96592,80,Sergeant,70488,2013-04-07T00:00:00.000+0000,228
94116,80,Sergeant,70488,2012-09-06T00:00:00.000+0000,228
92474,80,Sergeant,70488,2012-05-11T00:00:00.000+0000,238
91476,80,Sergeant,70488,2012-03-06T00:00:00.000+0000,221
88674,80,Sergeant,70488,2011-08-26T00:00:00.000+0000,235
60946,81,Detective,93648,2007-05-14T00:00:00.000+0000,163
58965,81,Detective,93648,2006-11-20T00:00:00.000+0000,null
56558,81,Detective,93648,2006-08-20T00:00:00.000+0000,null
55813,81,Detective,93648,2006-08-12T00:00:00.000+0000,null
38830,81,Detective,93648,2004-05-14T00:00:00.000+0000,65
36247,81,Detective,93648,2004-01-28T00:00:00.000+0000,95
35081,81,Detective,93648,2003-11-26T00:00:00.000+0000,135
33619,81,Detective,93648,2003-10-01T00:00:00.000+0000,66
32435,81,Detective,93648,2003-08-15T00:00:00.000+0000,95
122806,82,Police Officer,74178,1991-11-19T00:00:00.000+0000,null
20367,83,Sergeant,96648,2002-04-11T00:00:00.000+0000,40
14424,83,Sergeant,96648,2001-08-07T00:00:00.000+0000,196
12877,83,Sergeant,96648,2001-06-14T00:00:00.000+0000,57
167620,83,Sergeant,96648,1998-09-10T00:00:00.000+0000,null
155587,83,Sergeant,96648,1996-11-12T00:00:00.000+0000,null
150038,83,Sergeant,96648,1996-02-19T00:00:00.000+0000,null
79806,87,Detective,72516,2010-01-11T00:00:00.000+0000,258
64888,87,Detective,72516,2007-11-19T00:00:00.000+0000,251
133616,87,Detective,72516,1993-08-25T00:00:00.000+0000,null
133207,87,Detective,72516,1993-08-05T00:00:00.000+0000,null
127727,88,Sergeant,93708,1992-10-12T00:00:00.000+0000,null
127210,88,Sergeant,93708,1992-09-16T00:00:00.000+0000,null
122703,88,Sergeant,93708,1991-11-13T00:00:00.000+0000,null
121261,88,Sergeant,93708,1991-08-30T00:00:00.000+0000,null
117612,88,Sergeant,93708,1991-02-20T00:00:00.000+0000,null
44352,89,Sergeant,93708,2005-02-01T00:00:00.000+0000,160
22898,89,Sergeant,93708,2002-01-13T00:00:00.000+0000,160
4666,89,Sergeant,93708,2000-07-12T00:00:00.000+0000,120
178230,89,Sergeant,93708,2000-07-12T00:00:00.000+0000,null
156849,89,Sergeant,93708,1997-01-26T00:00:00.000+0000,null
156223,89,Sergeant,93708,1996-12-27T00:00:00.000+0000,null
145421,89,Sergeant,93708,1995-06-24T00:00:00.000+0000,null
110972,90,Field Training Officer,64662,1998-11-25T00:00:00.000+0000,null
92914,90,Field Training Officer,64662,2012-06-15T00:00:00.000+0000,251
50033,90,Field Training Officer,64662,2004-04-15T00:00:00.000+0000,251
34324,90,Field Training Officer,64662,2003-10-20T00:00:00.000+0000,72
17443,90,Field Training Officer,64662,2001-12-04T00:00:00.000+0000,136
1577,90,Field Training Officer,64662,2000-03-10T00:00:00.000+0000,115
1043,90,Field Training Officer,64662,2000-01-18T00:00:00.000+0000,136
180210,90,Field Training Officer,64662,2000-11-16T00:00:00.000+0000,null
176063,90,Field Training Officer,64662,1998-11-25T00:00:00.000+0000,null
175860,90,Field Training Officer,64662,2000-01-18T00:00:00.000+0000,null
172289,90,Field Training Officer,64662,1999-07-03T00:00:00.000+0000,null
171654,90,Field Training Officer,64662,1999-05-24T00:00:00.000+0000,null
170172,90,Field Training Officer,64662,1999-02-26T00:00:00.000+0000,null
165529,90,Field Training Officer,64662,1998-05-16T00:00:00.000+0000,null
165357,90,Field Training Officer,64662,1998-05-09T00:00:00.000+0000,null
162580,90,Field Training Officer,64662,1997-11-14T00:00:00.000+0000,null
159260,90,Field Training Officer,64662,1997-03-15T00:00:00.000+0000,null
155035,90,Field Training Officer,64662,1996-10-18T00:00:00.000+0000,null
153429,90,Field Training Officer,64662,1996-01-24T00:00:00.000+0000,null
143972,90,Field Training Officer,64662,1995-04-12T00:00:00.000+0000,null
138706,90,Field Training Officer,64662,1994-04-01T00:00:00.000+0000,null
134493,90,Field Training Officer,64662,1993-10-07T00:00:00.000+0000,null
125477,90,Field Training Officer,64662,1992-05-15T00:00:00.000+0000,null
118630,90,Field Training Officer,64662,1991-04-22T00:00:00.000+0000,null
118152,90,Field Training Officer,64662,1991-03-26T00:00:00.000+0000,null
46072,91,Detective,80400,2005-05-04T00:00:00.000+0000,191
8782,91,Detective,80400,2000-12-14T00:00:00.000+0000,132
180614,91,Detective,80400,2000-12-14T00:00:00.000+0000,null
153278,91,Detective,80400,1996-07-30T00:00:00.000+0000,null
151869,91,Detective,80400,1996-05-24T00:00:00.000+0000,null
145346,91,Detective,80400,1995-06-10T00:00:00.000+0000,null
144411,91,Detective,80400,1995-05-06T00:00:00.000+0000,null
144256,91,Detective,80400,1995-04-28T00:00:00.000+0000,null
140982,91,Detective,80400,1994-10-18T00:00:00.000+0000,null
137312,91,Detective,80400,1994-04-20T00:00:00.000+0000,null
133326,91,Detective,80400,1993-08-10T00:00:00.000+0000,null
125514,91,Detective,80400,1992-05-16T00:00:00.000+0000,null
119913,91,Detective,80400,1991-06-28T00:00:00.000+0000,null
119327,91,Detective,80400,1991-05-29T00:00:00.000+0000,null
116753,91,Detective,80400,1990-12-29T00:00:00.000+0000,null
115617,91,Detective,80400,1990-10-24T00:00:00.000+0000,null
113835,91,Detective,80400,1989-10-17T00:00:00.000+0000,null
95119,93,Field Training Officer,73116,2012-10-18T00:00:00.000+0000,156
66767,93,Field Training Officer,73116,2006-10-29T00:00:00.000+0000,266
60962,93,Field Training Officer,73116,2007-05-15T00:00:00.000+0000,211
37174,93,Field Training Officer,73116,2004-03-08T00:00:00.000+0000,201
3675,93,Field Training Officer,73116,2000-04-27T00:00:00.000+0000,269
177601,93,Field Training Officer,73116,2000-04-27T00:00:00.000+0000,null
158658,93,Field Training Officer,73116,1997-04-25T00:00:00.000+0000,null
144373,93,Field Training Officer,73116,1995-04-10T00:00:00.000+0000,null
144233,93,Field Training Officer,73116,1995-04-26T00:00:00.000+0000,null
131400,93,Field Training Officer,73116,1993-05-05T00:00:00.000+0000,null
130666,93,Field Training Officer,73116,1993-03-22T00:00:00.000+0000,null
128388,93,Field Training Officer,73116,1992-11-18T00:00:00.000+0000,null
90551,94,Sergeant,82152,2011-05-19T00:00:00.000+0000,172
86482,94,Sergeant,82152,2011-03-30T00:00:00.000+0000,177
62132,94,Sergeant,82152,2007-07-12T00:00:00.000+0000,172
47029,94,Sergeant,82152,2005-06-12T00:00:00.000+0000,177
44938,94,Sergeant,82152,2005-03-14T00:00:00.000+0000,190
43250,94,Sergeant,82152,2004-12-12T00:00:00.000+0000,173
25167,94,Sergeant,82152,2002-09-12T00:00:00.000+0000,192
9527,94,Sergeant,82152,2001-01-27T00:00:00.000+0000,172
3067,94,Sergeant,82152,2000-05-12T00:00:00.000+0000,192
2922,94,Sergeant,82152,2000-05-05T00:00:00.000+0000,189
180909,94,Sergeant,82152,2001-01-27T00:00:00.000+0000,null
177200,94,Sergeant,82152,2000-05-12T00:00:00.000+0000,null
177116,94,Sergeant,82152,2000-05-05T00:00:00.000+0000,null
170292,94,Sergeant,82152,1999-03-07T00:00:00.000+0000,null
167461,94,Sergeant,82152,1998-08-29T00:00:00.000+0000,null
13850,96,Sergeant,102978,2001-06-24T00:00:00.000+0000,63
153008,96,Sergeant,102978,1996-07-15T00:00:00.000+0000,null
148785,96,Sergeant,102978,1995-12-16T00:00:00.000+0000,null
147539,96,Sergeant,102978,1995-10-10T00:00:00.000+0000,null
146249,96,Sergeant,102978,1995-08-07T00:00:00.000+0000,null
140385,96,Sergeant,102978,1994-09-17T00:00:00.000+0000,null
140113,96,Sergeant,102978,1994-09-05T00:00:00.000+0000,null
133930,96,Sergeant,102978,1993-09-09T00:00:00.000+0000,null
130211,96,Sergeant,102978,1993-02-15T00:00:00.000+0000,null
122709,96,Sergeant,102978,1991-11-09T00:00:00.000+0000,null
148689,96,Sergeant,102978,1995-12-07T00:00:00.000+0000,null
136041,97,Sergeant,102564,1994-02-07T00:00:00.000+0000,null
134157,97,Sergeant,102564,1993-09-20T00:00:00.000+0000,null
138872,100,Detective,97044,1994-07-07T00:00:00.000+0000,null
137871,100,Detective,97044,1994-05-18T00:00:00.000+0000,null
137752,100,Detective,97044,1994-04-15T00:00:00.000+0000,null
137528,100,Detective,97044,1994-04-30T00:00:00.000+0000,null
132853,100,Detective,97044,1993-07-14T00:00:00.000+0000,null
131294,100,Detective,97044,1993-04-29T00:00:00.000+0000,null
159449,103,Sergeant,87534,1997-06-06T00:00:00.000+0000,null
145858,103,Sergeant,87534,1995-07-19T00:00:00.000+0000,null
82781,105,Detective,93648,2010-07-17T00:00:00.000+0000,null
56416,105,Detective,93648,2006-09-14T00:00:00.000+0000,null
26123,105,Detective,93648,2002-10-21T00:00:00.000+0000,null
167681,105,Detective,93648,1998-08-18T00:00:00.000+0000,null
161102,105,Detective,93648,1997-08-27T00:00:00.000+0000,null
153372,105,Detective,93648,1996-08-04T00:00:00.000+0000,null
151019,105,Detective,93648,1996-04-12T00:00:00.000+0000,null
150802,105,Detective,93648,1996-04-01T00:00:00.000+0000,null
146183,105,Detective,93648,1995-08-03T00:00:00.000+0000,null
145650,105,Detective,93648,1995-07-09T00:00:00.000+0000,null
141112,105,Detective,93648,1994-10-27T00:00:00.000+0000,null
127654,105,Detective,93648,1992-10-08T00:00:00.000+0000,null
121688,105,Detective,93648,1991-09-05T00:00:00.000+0000,null
117095,105,Detective,93648,1991-01-20T00:00:00.000+0000,null
112906,105,Detective,93648,1989-08-31T00:00:00.000+0000,null
108259,107,Detective,65646,2016-02-27T00:00:00.000+0000,2
105456,107,Detective,65646,2015-05-20T00:00:00.000+0000,93
104976,107,Detective,65646,2015-04-04T00:00:00.000+0000,227
74905,108,Sergeant,107988,2009-03-30T00:00:00.000+0000,null
42842,108,Sergeant,107988,2004-11-21T00:00:00.000+0000,205
34878,108,Sergeant,107988,2003-10-27T00:00:00.000+0000,90
22556,108,Sergeant,107988,2002-06-27T00:00:00.000+0000,228
2248,108,Sergeant,107988,2000-04-05T00:00:00.000+0000,227
176674,108,Sergeant,107988,2000-04-05T00:00:00.000+0000,null
114390,109,Field Training Officer,71700,1989-11-18T00:00:00.000+0000,null
113563,109,Field Training Officer,71700,1989-10-03T00:00:00.000+0000,null
143244,110,Field Training Officer,68262,1997-03-06T00:00:00.000+0000,null
